0.05080	0.32600	0.15583
0.07870	0.30800	0.25552
0.01800	0.40070	0.04492
0.02630	0.98240	0.02677
0.00880	0.48590	0.01811
0.01050	0.45030	0.02332
0.00510	0.45750	0.01115
0.04730	0.42520	0.11124
0.01860	0.38010	0.04893
0.01880	0.51740	0.03634
0.02670	0.60260	0.04431
0.11270	0.73960	0.15238
0.00100	0.44570	0.00224
0.21210	0.37190	0.57031
0.03670	0.48270	0.07603
0.04900	0.62800	0.07803
0.01000	0.41700	0.02398
0.02850	0.81300	0.03506
0.04560	0.41180	0.11073
0.03330	0.52410	0.06354
0.08250	0.48860	0.16885
0.20890	0.79650	0.26227
0.01850	0.31950	0.05790
0.14150	0.50960	0.27767
0.10510	0.70910	0.14822
0.00140	0.30720	0.00456
0.04720	0.79450	0.05941
0.13270	0.56830	0.23350
0.01330	0.67410	0.01973
0.01500	0.38370	0.03909
0.05920	0.41230	0.14358
0.07000	0.93760	0.07466
0.01140	0.43440	0.02624
0.10130	0.60860	0.16645
0.08550	0.93020	0.09192
0.04290	0.60430	0.07099
0.35190	1.06190	0.33139
0.02620	0.60580	0.04325
0.07380	0.58000	0.12724
0.01240	0.55380	0.02239
0.04090	0.54210	0.07545
0.01510	0.59230	0.02549
0.15940	0.66730	0.23887
0.23230	0.55960	0.41512
0.00240	0.57420	0.00418
0.02280	0.47000	0.04851
0.11060	0.53330	0.20739
0.05550	0.42450	0.13074
0.01400	0.46410	0.03017
0.00220	0.08760	0.02511
0.03390	0.46580	0.07278
0.01810	0.38190	0.04739
0.00890	0.30560	0.02912
0.03710	0.47480	0.07814
0.00850	0.59830	0.01421
0.02140	0.81360	0.02630
0.00660	0.42980	0.01536
0.07890	0.51500	0.15320
0.06270	1.33290	0.04704
0.01760	0.32880	0.05353
0.00620	0.82640	0.00750
0.01380	0.50880	0.02712
0.01500	1.41690	0.01059
0.01010	0.47210	0.02139
0.02360	0.64490	0.03659
0.00870	0.39240	0.02217
0.05960	0.62490	0.09538
0.02180	0.44290	0.04922
0.22430	0.63350	0.35406
0.07020	0.72740	0.09651
0.03850	0.71320	0.05398
0.01190	0.58480	0.02035
0.03470	0.42130	0.08236
0.02660	0.48940	0.05435
0.00460	0.35420	0.01299
0.01890	0.51300	0.03684
0.00810	0.23880	0.03392
0.05550	0.66260	0.08376
0.01980	0.53240	0.03719
0.02370	0.68210	0.03475
0.01580	0.59510	0.02655
0.01660	0.46420	0.03576
0.03020	0.40860	0.07391
0.52870	1.05810	0.49967
0.03190	0.55240	0.05775
0.00170	0.40370	0.00421
0.03910	0.54360	0.07193
0.03940	0.95320	0.04133
0.01260	0.35730	0.03526
0.02010	0.41090	0.04892
0.06180	0.70070	0.08820
0.00510	0.41790	0.01220
0.05480	0.73270	0.07479
0.18690	0.92280	0.20254
0.09370	0.59510	0.15745
0.02400	0.49280	0.04870
0.20000	0.99830	0.20034
0.04700	0.53690	0.08754
0.01830	0.48370	0.03783
0.11850	1.01810	0.11639
0.29170	0.64760	0.45043
0.04010	0.77370	0.05183
0.10420	0.55450	0.18792
0.07800	0.80080	0.09740
0.16470	1.51830	0.10848
0.08020	1.09570	0.07320
0.02590	0.66080	0.03919
0.04750	0.45460	0.10449
0.24200	0.56910	0.42523
0.04460	0.44960	0.09920
0.03310	0.48220	0.06864
0.01700	0.73980	0.02298
0.00850	0.61740	0.01377
0.00750	0.51480	0.01457
0.06620	0.44200	0.14977
0.01430	0.40600	0.03522
0.22350	0.54780	0.40800
0.08120	0.64580	0.12574
0.10640	0.60560	0.17569
0.03020	0.45780	0.06597
0.01430	0.33760	0.04236
0.03390	0.94900	0.03572
0.06620	0.49450	0.13387
0.06380	0.56080	0.11377
0.06360	0.50360	0.12629
0.17500	0.57690	0.30335
0.03750	0.45390	0.08262
0.27540	0.70500	0.39064
0.20450	0.99580	0.20536
0.08310	0.80620	0.10308
0.07160	0.61690	0.11606
0.00900	0.36690	0.02453
0.02950	0.56150	0.05254
0.19810	1.13350	0.17477
0.03400	0.73300	0.04638
0.00270	0.28940	0.00933
0.04000	0.56970	0.07021
0.16470	0.92470	0.17811
0.25790	0.79370	0.32493
0.01100	0.31570	0.03484
0.11340	0.68130	0.16645
0.02800	0.70460	0.03974
0.27880	0.91370	0.30513
0.03680	1.33030	0.02766
0.03190	0.72840	0.04379
0.06960	1.58030	0.04404
0.25720	0.73980	0.34766
0.06990	0.57490	0.12159
0.25110	0.68980	0.36402
0.01280	0.30120	0.04250
0.01830	0.84740	0.02160
0.01750	0.64940	0.02695
0.03430	1.47880	0.02319
0.01870	0.85750	0.02181
0.00200	0.53120	0.00377
0.01270	0.40540	0.03133
0.09930	0.72040	0.13784
0.24500	0.87650	0.27952
0.03410	0.61530	0.05542
0.38070	0.69270	0.54959
0.06350	0.98190	0.06467
0.21830	0.62950	0.34678
0.00350	0.42780	0.00818
0.03080	0.45390	0.06786
0.01700	0.48600	0.03498
0.08040	0.70700	0.11372
0.13760	0.47590	0.28914
0.02600	0.77670	0.03347
0.02090	0.41400	0.05048
0.00440	0.60380	0.00729
0.00000	0.42900	0.00000
0.04600	0.56610	0.08126
0.14000	0.63700	0.21978
0.00270	0.48550	0.00556
0.03560	0.28260	0.12597
0.06330	0.36410	0.17385
0.02120	0.35980	0.05892
0.09950	0.93960	0.10590
0.02050	0.71200	0.02879
0.09230	0.38530	0.23955
0.00790	0.85620	0.00923
0.05180	0.70570	0.07340
0.04570	1.10390	0.04140
0.01840	0.58660	0.03137
0.19830	0.73470	0.26991
0.01110	0.21170	0.05243
0.32520	0.72170	0.45060
0.24150	0.58380	0.41367
0.16550	0.50230	0.32948
0.00700	0.52230	0.01340
0.00250	0.41330	0.00605
0.00230	0.63160	0.00364
0.10980	1.16840	0.09397
0.13370	0.66720	0.20039
0.07540	0.64450	0.11699
0.05190	1.42230	0.03649
0.01560	0.46840	0.03330
0.01380	0.59770	0.02309
0.01520	0.51290	0.02964
0.30330	0.75690	0.40071
0.01100	0.33520	0.03282
0.26800	0.85290	0.31422
0.05290	0.89540	0.05908
0.08510	0.53300	0.15966
0.56450	1.98930	0.28377
0.03370	0.46680	0.07219
0.01570	1.06630	0.01472
0.11870	0.74150	0.16008
0.04980	0.51990	0.09579
0.08820	0.44570	0.19789
0.09020	0.64990	0.13879
0.07290	1.00290	0.07269
0.60100	1.49800	0.40120
0.17710	1.01480	0.17452
0.11940	0.82080	0.14547
0.02230	0.80290	0.02777
0.02710	0.84150	0.03220
0.02930	0.42620	0.06875
0.12830	1.03660	0.12377
0.29380	1.24620	0.23576
0.01480	0.45140	0.03279
0.20710	0.58010	0.35701
0.06060	0.64050	0.09461
0.04360	0.68080	0.06404
0.08540	1.09180	0.07822
